track_id,track_name,album,artist_names,primary_artist_id,genres_raw,bucket
1Zt44jhN6toEcF0K5TP1KV,Watch The Sky,Played In Space: The Best of Something Corporate,Something Corporate,71h7GTahhKcSkQ1ayhTvOD,pop-punk; emo,pop-punk
7rVJB8DKktVinHrOBNbF7H,Konstantine,Played In Space: The Best of Something Corporate,Something Corporate,71h7GTahhKcSkQ1ayhTvOD,pop-punk; emo,pop-punk
7cITfGsdjGaTP0b5oiLL0z,You're Not Alone,Saosin,Saosin,1NUOfvAhA9AvsF1ISMkgHX,post-hardcore; screamo; emo,emo
6TVysnni0VsF6yvZsfpo01,Forgive Me,Forgive Me,Transgressions,6iVmrpnjoXKSU7klaRj8su,,other
29ySfQsz4Zu0xmMyQ3oR6J,The Fight Within,Remade In Misery,Memphis May Fire,7cNNNhdJDrt3vgQjwSavNf,metalcore; post-hardcore; screamo,metal
28sXbkRg5dlyuD0pB8stVV,Frozen,Things Are Different Now,Rain City Drive,4rMxZovfLSDjEL9eI2pKo7,post-hardcore; metalcore,metal
3BzrV9GCvaCr4m7N2FvNvK,Suffocate,Lost in the Waves (The Complete Edition),"LANDMVRKS, Chunk! No, Captain Chunk!",6G43CiunIxMwb2tQ12vNP6,metalcore; deathcore; metal; pop-punk; post-hardcore,pop-punk
0yXEQmSYPzKUYlGTMshWr3,What Hurts The Most,What Hurts The Most,Unsafe Unsound,1JNcqU8eMwSIIgSn62UJqi,,other
3LS3BvXQX9v5cMrO2HjRBn,Better Than This,Better Than This,"The Bottom Line, Punk Rock Factory",2goF23SQwJH5I0njJ3TnH2,pop-punk,pop-punk
1eDMcpnxaWCIBVzv9ZSR8X,Good In Goodbye,Shame On Me (Deluxe Edition),Catch Your Breath,2fqPOGxG12nEERj8YG7p22,metalcore,metal
64WtHwNC5X0VzGfzA0IES3,Dial Tones,"Never Happy, Ever After",AS IT IS,3IXtskFMls8KXRipcIJT9y,pop-punk,pop-punk
0Brlm0oPqzabpgIG1D1eU5,LosT,POST HUMAN: NeX GEn,Bring Me The Horizon,1Ffb6ejR6Fe5IamqA5oRUF,metalcore; emo; screamo; rock; post-hardcore,emo
63boKN9qNhEnKvLXnAZtvl,University,University,Millington,674oSgXMvyLNHMGQKHcUpp,ska punk; ska; pop-punk,pop-punk
7jsx6taYSIBP0Oy5mBXPqh,Light Blue,Light Blue,State Champs,1qqdO7xMptucPDMopsOdkr,pop-punk; acoustic pop; punk,pop-punk
3FZlUmkHldD2eSMl3VBCyx,Panthers on the Mountainside Live at Howard Theatre,CHORUS,"Jon Charles Dwyer, Michele Buzbee, Sarah Doreen Macphee",6H4ZGjJZYISNYLf6Rfe9AW,southern gothic,southern gothic
6tEFrLIRuTN7YJCGtTTTNZ,Friend For Life (with Medium Build) (Stripped),Friend For Life (with Medium Build),"X Ambassadors, Medium Build",3NPpFNZtSTHheNBaWC82rB,alternative rock; folk pop; pop rock,alternative rock
63CZTJrRZDO5pYykHdzpoN,If The Sky Was Really Falling,If The Sky Was Really Falling,iNTeRNeT FReNDz,39cwLbXiKVLL1EOQmQd0kJ,pop-punk,pop-punk
4OpfevRfUWzfyvKcq7Oqpu,Nightmare,Nightmare,Waves Apart,1gdgZcKoN0BRELqy08rBVc,,other
6eun1tlXigwFqVdNdn4nKj,Lost,Lost,Acres,3y43zXffnLmhyQD1K4QCmD,melodic hardcore; metalcore; post-hardcore,metal
7aSFYakNWB9xQGDEZtoBDH,Dark Thoughts,Dark Thoughts,The Funeral Portrait,4iGsihTcyZ80RQFZhC8bf8,,other
32epANLwQ0112iterEB94m,Sincerity,Sincerity,"Butcher Babies, Judge & Jury",6FcvjJzvxgybo7Ywsj0hRj,groove metal; metal,metal
685RUby7yq0LyCTY6rRAMI,Choke,Am I the Enemy,The Red Jumpsuit Apparatus,1SImpQO0GbjRgvlwCcCtFo,pop-punk; emo,pop-punk
7rVuOSuvuNbgSBMGey7O27,Rockstar,Rockstar,Pine Creek Academy,6YqPhD2w2y0GE4fOhZio47,pop-punk,pop-punk
1DAaHUdfW4Y9hil4zrc2Q9,The Better Me,The Surface,"Beartooth, HARDY",6vwjIs0tbIiseJMR3pqwiL,metalcore; post-hardcore; country; country rock,metal
6CThut6kPrjot0pTJOTEer,TRUCK BED,the mockingbird & THE CROW,HARDY,5QNm7E7RU2m64l6Gliu8Oy,country; country rock,rock
3WcZqa5zOjq3FnEBZCriMw,Real Life,Real Life,Story Of The Year,0KDuKk6YdEu3hR56HtXmxt,emo; post-hardcore; screamo; pop-punk,pop-punk
6Ju4dvSRiStvwyirpkBuYx,WORLD vs PEACE,WORLD vs PEACE,Point North,5Vp7LqcfAtx2U1RfIX8i7r,pop-punk,pop-punk
5cA5uzhbAQ3P8ZRnyeCnGV,Back To You,Back To You,"Our Last Night, Halocene, Adam Christopher, Micki Sobral, Henrique Baptista, Tom Verstappen",00YTqRClk82aMchQQpYMd5,post-hardcore; metalcore; acoustic pop,metal
6gxupt6imt0qIdbE8e356n,Jersey,A Lesson In Romantics,Mayday Parade,3WfJ1OtrWI7RViX9DMyEGy,pop-punk; emo,pop-punk
04v90sxM2Vz5qus7X9OhZk,I've Never Done Anything Like This,Fishin' For Woos,Bowling For Soup,5ND0mGcL9SKSjWIjPd0xIb,pop-punk; punk,pop-punk
6z2Fx4b0hjqLdsJQOrNxbM,I Caught Fire,In Love and Death,The Used,55VydwMyCuGcavwPuhutPL,emo; screamo; post-hardcore; pop-punk,pop-punk
4ojHeopnHulYSFnMbLZWSq,RADIO,RADIO,Millington,674oSgXMvyLNHMGQKHcUpp,ska punk; ska; pop-punk,pop-punk
6XA12laU5GUhas6GcWDLuU,Secrets,Around the World and Back,State Champs,1qqdO7xMptucPDMopsOdkr,pop-punk; acoustic pop; punk,pop-punk
6bGac1gBHs7kUKihrudMzq,Bulletproof Love,Selfish Machines,Pierce The Veil,4iJLPqClelZOBCBifm8Fzv,emo; screamo; post-hardcore,emo
1jlG3KJ3gdYmhfuySFfpO1,I'm with You,Let Go,Avril Lavigne,0p4nmQO2msCgU4IF37Wi3j,acoustic rock; adult alternative pop rock; adult contemporary; alternative rock; alternative indie rock; canadian pop; candy pop; contemporary pop rock; dance pop; mall punk; pop; pop-punk; pop rock; post-grunge; teen pop; teen punk,pop-punk
4RCWB3V8V0dignt99LZ8vH,Hey There Delilah,All That We Needed,Plain White T's,1g1yxsNVPhMUl9GrMjEb2o,acoustic rock; alternative rock; américain; emo-pop; pop-punk; rock and indie,pop-punk
3kZC0ZmFWrEHdUCmUqlvgZ,I Will Follow You into the Dark,Plans,Death Cab for Cutie,0YrtvWJMgSdVrk3SfNjTbx,américain; ben gibbard; dream pop; indie; indie folk; indie-pop; indie-rock; midwest emo; rock; rock and indie,emo
1GV98LUEVk1U3LWAkX2Apw,Here (In Your Arms),Zombies! Aliens! Vampires! Dinosaurs!,Hellogoodbye,6GH0NzpthMGxu1mcfAkOde,pop rock,rock
2XFOuxF5xUZ00RaVfaIdw2,Dark Blue,Everything In Transit (Non-PA Release),Jack's Mannequin,42aeGx2I3uXINpGqC8L0LD,pop-punk,pop-punk
56Tl3UgyZTqfZtvFNS31wm,The Great Escape,Boys Like Girls,BOYS LIKE GIRLS,0vWCyXMrrvMlCcepuOJaGI,pop-punk; emo,pop-punk
2TfSHkHiFO4gRztVIkggkE,"Sugar, We're Goin Down",From Under The Cork Tree,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,emo; pop-punk,pop-punk
5eK5xQl8EGzR5zYkxaDCAn,Be My Escape,Mmhmm,Relient K,3nJWBJvK7uGvfp4iZh9CkN,christian rock; christian alternative rock; pop-punk,pop-punk
6yVSp9H2STyLeOs7pjy2w4,Hands Down,"A Mark, A Mission, A Brand, A Scar",Dashboard Confessional,4ERtgeBbWRkFzIz6LaFCeY,emo; pop-punk,pop-punk
5jikbiarPYHC9fc3lYrHfV,A Thousand Years,From The Screen To Your Stereo 3,New Found Glory,4ghjRm4M2vChDfTUycx0Ce,pop-punk; punk; emo,pop-punk
4iG3bUKDg0F5bKPGpmHMEU,Cups,From The Screen To Your Stereo 3,New Found Glory,4ghjRm4M2vChDfTUycx0Ce,pop-punk; punk; emo,pop-punk
5V8LT9dH0pkyYscd7DTkMd,The Power of Love,From The Screen To Your Stereo 3,New Found Glory,4ghjRm4M2vChDfTUycx0Ce,pop-punk; punk; emo,pop-punk
0QA5n3Mwosk7p7rmnBpuAS,This Is Me,From The Screen To Your Stereo 3,New Found Glory,4ghjRm4M2vChDfTUycx0Ce,pop-punk; punk; emo,pop-punk
0fQCPMceGtKyNiCmCX7itn,GHOST,GHOST,Minute After Midnight,1I2FT3hzoEYgxaIlCMkotA,,other
7ojQB63aoM7jk5JsF4CRkj,sTraNgeRs,POST HUMAN: NeX GEn,Bring Me The Horizon,1Ffb6ejR6Fe5IamqA5oRUF,metalcore; emo; screamo; rock; post-hardcore,emo
5RRPVODLjU7eQmxOek8DHQ,Let It Go,From The Screen To Your Stereo 3,New Found Glory,4ghjRm4M2vChDfTUycx0Ce,pop-punk; punk; emo,pop-punk
1LX0mHhWjzv03627Qi80Qd,Tidal Wave,Tidal Wave,Taking Back Sunday,24XtlMhEMNdi822vi0MhY1,emo; pop-punk; screamo; punk,pop-punk
0iWZd4aBNd3vNUF6crMiOp,Hold My Hand,Coming Home,New Found Glory,4ghjRm4M2vChDfTUycx0Ce,pop-punk; punk; emo,pop-punk
7peo1MPjb3r1gtmySPe8uj,Dumbstruck Dumbf**k,Neck Deep,Neck Deep,2TM0qnbJH4QPhGMCdPt7fH,pop-punk; punk; emo,pop-punk
4pImG3RdbaGfanzQOTFgyr,My Friends Over You,Sticks And Stones,New Found Glory,4ghjRm4M2vChDfTUycx0Ce,pop-punk; punk; emo,pop-punk
7naGWci9bflvfdzxphFjAw,Dead on Arrival,Take This to Your Grave,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,emo; pop-punk,pop-punk
0S3Gv1es3vdQYFKfCJkY0o,Nights In Your Bed,CODEBREAKER,FELICITY,2aqSgJBj7gtdClLx6SQ1mK,pop-punk,pop-punk
0sT6wg8BajkRdS8gZgxQFk,Remember Me,A Whole New Sound,"Mayday Parade, Disney",3WfJ1OtrWI7RViX9DMyEGy,pop-punk; emo,pop-punk
2MRT1DuYnhrmgEJiYAFwXS,Getting Old Sucks (But Everybody's Doing It),Pop Drunk Snot Bread,Bowling For Soup,5ND0mGcL9SKSjWIjPd0xIb,pop-punk; punk,pop-punk
7Csk3CTefKI9mEZvwNCjNX,I Was Alive,The Surface,Beartooth,6vwjIs0tbIiseJMR3pqwiL,metalcore; post-hardcore,metal
4Xgono4pmRbojXlCIYh8or,Riptide,The Surface,Beartooth,6vwjIs0tbIiseJMR3pqwiL,metalcore; post-hardcore,metal
1VLM75hY5fluRorkbIt6NT,Might Love Myself,The Surface,Beartooth,6vwjIs0tbIiseJMR3pqwiL,metalcore; post-hardcore,metal
7hr0WyhqQxrK3SQ9ZQxjTu,Awaken,Awaken,Breaking Benjamin,5BtHciL0e0zOP7prIHn3pP,alternative metal; post-grunge; rock; hard rock,metal
48QM92bKhKZGtBNyASBybA,Where's My Charger,The Good Life,Makeout,4RkIeqeY7seRZby4X73Ajk,pop-punk,pop-punk
565FTd5crdljdEbtO4YJZY,Lisa,The Good Life,Makeout,4RkIeqeY7seRZby4X73Ajk,pop-punk,pop-punk
2UVP2jC13iA7dk7nI9ImwG,Ride It Out,The Good Life,Makeout,4RkIeqeY7seRZby4X73Ajk,pop-punk,pop-punk
4GJOFUwks9bulVcWk8jr7E,Secrets,The Good Life,Makeout,4RkIeqeY7seRZby4X73Ajk,pop-punk,pop-punk
46Z4ApLfzQpWrPYuqV4a6V,Home,Home,Makeout,4RkIeqeY7seRZby4X73Ajk,pop-punk,pop-punk
3egjkRdPlspVey0i0RCPEx,Wish U Were Here,Wish U Were Here,Makeout,4RkIeqeY7seRZby4X73Ajk,pop-punk,pop-punk
4e5GTUlVObWYB7WUkyKa7g,Crazy,The Good Life,Makeout,4RkIeqeY7seRZby4X73Ajk,pop-punk,pop-punk
20Ov4hI7Z5xh9NkLMMf0db,21 Gun Salute,Shame On Me,Catch Your Breath,2fqPOGxG12nEERj8YG7p22,metalcore,metal
7lIeZcWnUovgdPUoZfhEdh,ATTN.,The Surface (Deluxe Edition),Beartooth,6vwjIs0tbIiseJMR3pqwiL,metalcore; post-hardcore,metal
01e7BHhJGVtH9a6HfwKFCl,Animal,Halloween Mixtape II,"Magnolia Park, Ethan Ross, PLVTINUM",7B76SsfzG0wWk1WEvGzCmY,pop-punk; phonk; drift phonk; dark r&b,pop-punk
6gfUOprNMeD8amncMOSFl0,Misery,Remade In Misery,Memphis May Fire,7cNNNhdJDrt3vgQjwSavNf,metalcore; post-hardcore; screamo,metal
6Qqoa3GBt5Zne5F1iWFB2S,Ex-Mørtis,Welcome To Horrorwood: The Silver Scream 2,Ice Nine Kills,52qKfVcIV4GS8A8Vay2xtt,metalcore; metal,metal
3YCS4MTyn8Yyf6xgnuRWdO,False Dawn,The Noble Art Of Self Destruction,Holding Absence,2tl280wIokrLjabzrSKTgU,metalcore; post-hardcore; melodic hardcore,metal
4cO5D2NiNbtNn3ljeKKZQi,F.L.Y. [Feat. Buddy Nielsen],Welcome To Horrorwood: The Silver Scream 2,"Ice Nine Kills, Buddy Nielsen",52qKfVcIV4GS8A8Vay2xtt,metalcore; metal,metal
644JmyPmcLZThSpjEVTH2Q,Beyond Belief,The Greatest Mistake of My Life,Holding Absence,2tl280wIokrLjabzrSKTgU,metalcore; post-hardcore; melodic hardcore,metal
7mczLeiFeYKRb7vtiPjuMb,DArkSide,POST HUMAN: NeX GEn,Bring Me The Horizon,1Ffb6ejR6Fe5IamqA5oRUF,metalcore; emo; screamo; rock; post-hardcore,emo
0sZ7125n1GTxvrq0anThNy,The Shower Scene,Welcome To Horrorwood: The Silver Scream 2,Ice Nine Kills,52qKfVcIV4GS8A8Vay2xtt,metalcore; metal,metal
0YZEYxd1oiqZRFhnnmTKKi,Another Life,Disguise,Motionless In White,6MwPCCR936cYfM1dLsGVnl,metalcore; metal; screamo,metal
5icbZiF6lcuEORG0UzMsS2,Every Time You Leave,TRAUMA,"I Prevail, Delaney Jane",3Uobr6LgQpBbk6k4QGAb3V,metalcore,metal
0tyR7Bu9P086aWBFZ4QJoo,Monsters (feat. blackbear),"Wake Up, Sunshine","All Time Low, blackbear",46gyXjRIvN1NL1eCB8GBxo,pop-punk; emo; punk,pop-punk
4m6KDnPHC6QBvG0UBjuEbm,The Greatest Story Ever Told,Safe Is Just A Shadow,Ice Nine Kills,52qKfVcIV4GS8A8Vay2xtt,metalcore; metal,metal
2dU8wkeyvbMUUM3mwun5IX,Birdcage,Birdcage,Holding Absence,2tl280wIokrLjabzrSKTgU,metalcore; post-hardcore; melodic hardcore,metal
1TUirWgllmYpq5cv4ct117,Candy Apple,The Rot That Grows Inside My Chest,Teenage Joans,6i78AQeGl4IGuGePiz3woE,pop; pop-punk; punk,pop-punk
4R4dkjFYUxDK3v8yPtiCOv,Superglue,The Rot That Grows Inside My Chest,Teenage Joans,6i78AQeGl4IGuGePiz3woE,pop; pop-punk; punk,pop-punk
7yregBQ1r9Nr17IDWOIizd,1800-PAINLESS,1800-PAINLESS,"Teenage Joans, Between You & Me",6i78AQeGl4IGuGePiz3woE,pop-punk,pop-punk
0QNeCiVrStI2hCrb2vCUWG,Honey Moon,The Noble Art Of Self Destruction,Holding Absence,2tl280wIokrLjabzrSKTgU,metalcore; post-hardcore; melodic hardcore,metal
7B81PwYsKxxznT4frjjzFA,Death by a Thousand Cuts - Feat. Lucas Woodland,Death by a Thousand Cuts (Feat. Lucas Woodland),"Imminence, Holding Absence, Lucas Woodland",7rqJQQxuUOCk052MK5kLsH,metalcore; metal; deathcore; post-hardcore; melodic hardcore,metal
1s1G7P7dp7M5v8Jo4ZikMT,Gravity,Gravity,Holding Absence,2tl280wIokrLjabzrSKTgU,metalcore; post-hardcore; melodic hardcore,metal
7ridH3hy4aXG6Kn1XomKrO,Afterlife,The Greatest Mistake of My Life,Holding Absence,2tl280wIokrLjabzrSKTgU,metalcore; post-hardcore; melodic hardcore,metal
0tDP41DuqqoBv9MNcHdoHW,Voodoo Doll,Voodoo Doll,The Funeral Portrait,4iGsihTcyZ80RQFZhC8bf8,,other
4wCIbCHrvhlTxPP8ia8ZNy,The Great Escape,"Brass Emo, Vol. 2",Millington,674oSgXMvyLNHMGQKHcUpp,ska punk; ska; pop-punk,pop-punk
6OeFGjI6HJK5OC3k8KFoWz,Ocean Avenue,"Brass Emo, Vol. 2",Millington,674oSgXMvyLNHMGQKHcUpp,ska punk; ska; pop-punk,pop-punk
2h07F0liomTVIRuKW1qNJt,Look What Happened,"Brass Emo, Vol. 1","Millington, Half Past Two",674oSgXMvyLNHMGQKHcUpp,ska punk; ska; pop-punk,pop-punk
6yacToQgfnsAov7jAZRlMo,XO,"Brass Emo, Vol. 1",Millington,674oSgXMvyLNHMGQKHcUpp,ska punk; ska; pop-punk,pop-punk
0sEC0jxkf2QocwVRlRl5Hx,California Songs,Millington,Millington,674oSgXMvyLNHMGQKHcUpp,ska punk; ska; pop-punk,pop-punk
6b5uZabAR3tHWsdTiUrgzG,Big Man on Campus,Millington (Deluxe Tracks),Millington,674oSgXMvyLNHMGQKHcUpp,ska punk; ska; pop-punk,pop-punk
6QVm2j8f02fbgv9ITrMQUN,Maryanne,Welcome Home,Millington,674oSgXMvyLNHMGQKHcUpp,ska punk; ska; pop-punk,pop-punk
4HlLxVFET2ye4lDWzfiFhj,My Friends Over You,"Brass Emo, Vol. 2",Millington,674oSgXMvyLNHMGQKHcUpp,ska punk; ska; pop-punk,pop-punk
22JRErI3Q5AKu5FncQtQS1,Solo,Solo,Millington,674oSgXMvyLNHMGQKHcUpp,ska punk; ska; pop-punk,pop-punk
67m8VykGQQBbD6lBBefcmu,Saddest Side,Beatdown Generation,Millington,674oSgXMvyLNHMGQKHcUpp,ska punk; ska; pop-punk,pop-punk
15W2XqolwVw2F8TYNMTP7r,Cold in the City,Cold in the City,Millington,674oSgXMvyLNHMGQKHcUpp,ska punk; ska; pop-punk,pop-punk
07SNyTzawbbC81CQivr2N0,Dial Tone,Shame On Me,Catch Your Breath,2fqPOGxG12nEERj8YG7p22,metalcore,metal
1MHQxYsBUJxPe8S6nUR9wF,I Hope She Sees This,A Home That Doesn't Exist,For When You Can't Breathe,0dsmktuBoYwdNHvyhrbQ2J,midwest emo,emo
0JJP0IS4w0fJx01EcrfkDe,"Dear Maria, Count Me In","So Wrong, It's Right",All Time Low,46gyXjRIvN1NL1eCB8GBxo,pop-punk; emo; punk,pop-punk
3ru4CO9ylcrV0juXcLGsQo,Emo Trash,Emo Trash,"FELICITY, Greyson Zane",2aqSgJBj7gtdClLx6SQ1mK,pop-punk,pop-punk
55ikcenXPbQdzCnO1sOuYg,I Was Made For Lovin’ You - from The Fall Guy,I Was Made For Lovin' You (from The Fall Guy),YUNGBLUD,6Ad91Jof8Niiw0lGLLi3NW,alternative rock; indie-rock; pop rock; rap rock,alternative rock
73QoCfWJJWbRYmm5nCH5Y2,Sign Of Life,Scoring The End Of The World,Motionless In White,6MwPCCR936cYfM1dLsGVnl,metalcore; metal; screamo,metal
0SnvI0twJ1Mnh0rJlBRrf0,Voices,Graveyard Shift,Motionless In White,6MwPCCR936cYfM1dLsGVnl,metalcore; metal; screamo,metal
3c9kVsKF68xMzlS0NikVn3,Masterpiece,Scoring The End Of The World,Motionless In White,6MwPCCR936cYfM1dLsGVnl,metalcore; metal; screamo,metal
1WUVIVaIyAlYiJqykP8gBv,Welcome Home,Welcome Home,Millington,674oSgXMvyLNHMGQKHcUpp,ska punk; ska; pop-punk,pop-punk
1P0KKKPgXUzKpY50J1zLfK,The Weather,Dear Universe,FELICITY,2aqSgJBj7gtdClLx6SQ1mK,pop-punk,pop-punk
7wOqBOryVGD3nqDUihDSwL,Rumors,Rumors,NEFFEX,3z97WMRi731dCvKklIf2X6,alternative; alternative hip hop; alternative pop; alternative rock; electronic; future bass; hip-hop; hip-hop rap; hybrid trap; indie-pop; indie-rock; pop rock; rap; rap rock; rock; trap,alternative rock
4AVmC14ZG1nAKFIG67Jgyb,Somebody Save Me,The Death of Slim Shady (Coup De Grâce): Expanded Mourner’s Edition,"Eminem, Jelly Roll",7dGJo4pcD2V6oG8kP0tJRR,rap; hip-hop; country hip hop; country,hip-hop
60glT2wsoSHV3B8yCRSB8v,We Didn’t Start The Fire,We Didn’t Start The Fire,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,emo; pop-punk,pop-punk
1BncfTJAWxrsxyT9culBrj,Experience,In A Time Lapse,"Ludovico Einaudi, Daniel Hope, I Virtuosi Italiani",2uFUBdaVGtyMqckSeCl0Qj,neoclassical; classical,classical
3poolWXvWPEdkgYzyh8HC9,WHEN WE WERE YOUNG,ONE MORE TIME... PART-2,blink-182,6FBDaR13swtiWwGhX1WQsP,pop-punk; punk; rock; skate punk; emo,pop-punk
7ftEgBks2Z5LqUw7YkPaXl,Epic Holiday,"Love, Pt. 1 & 2",Angels & Airwaves,7xklw3WodFZiNNmQt3DIgp,pop-punk,pop-punk
4WHKtppIjpkBhXlHYl2JyO,Do It For Me Now,We Don't Need To Whisper,Angels & Airwaves,7xklw3WodFZiNNmQt3DIgp,pop-punk,pop-punk
100e2hkGRVwTjTU5MmdtHJ,Surrender,"Love, Pt. 1 & 2",Angels & Airwaves,7xklw3WodFZiNNmQt3DIgp,pop-punk,pop-punk
0OKHUom3gY9xWago6Y1BKk,Paper Thin - Headhunterz Remix,Paper Thin (Headhunterz Remix),"ILLENIUM, Tom DeLonge, Angels & Airwaves, Headhunterz",45eNHdiiabvmbp4erw26rg,melodic bass; future bass; electronic; hardstyle; pop-punk; frenchcore; melbourne bounce; hardcore; big room,pop-punk
6cz4r94FQEZMy7dC5wtL1E,The War,We Don't Need To Whisper,Angels & Airwaves,7xklw3WodFZiNNmQt3DIgp,pop-punk,pop-punk
2uuTo18bRgXj3RvlbZKMvU,The Adventure,We Don't Need To Whisper,Angels & Airwaves,7xklw3WodFZiNNmQt3DIgp,pop-punk,pop-punk
5OHr0CXtKhicd7NHgRm6TB,Ocean Avenue,Ocean Avenue,"Steve Aoki, Yellowcard",77AiFEVeAVj2ORpC85QVJs,electro house; electronic; pop-punk; punk; emo,pop-punk
0M3adYbGtyRHACP86dey1H,Throne,That's The Spirit,Bring Me The Horizon,1Ffb6ejR6Fe5IamqA5oRUF,metalcore; emo; screamo; rock; post-hardcore,emo
5FXo0EeT0EsHw2wIWtyAPe,Rooftops REMIX,The End?,"Your Broken Hero, Reclaim The Fallen, August Burns Red",2DTdvOlm8xrGEKe9JsaLeD,pop-punk; emo; post-hardcore; screamo; metalcore; metal; deathcore; djent,pop-punk
3Igv0l4BvivCVUIzPVgmOw,Friends O' Mine,A Hangover You Don't Deserve,Bowling For Soup,5ND0mGcL9SKSjWIjPd0xIb,pop-punk; punk,pop-punk
6R1W4aHdMOhbC4ri8WvQ2a,Two-Seater,A Hangover You Don't Deserve,Bowling For Soup,5ND0mGcL9SKSjWIjPd0xIb,pop-punk; punk,pop-punk
7JTRGcO7kTZuUTgvq8zqkF,Rebel Girl,Timebomb,Angels & Airwaves,7xklw3WodFZiNNmQt3DIgp,pop-punk,pop-punk
1TMBqNmS1nXo0BnA2sV3CH,Teenage Dirtbag,Teenage Dirtbag,Social Repose,2KGgkFhzF8mQwDy321OHIy,,other
3Rfre3qkrhwdZZ7dyznwbN,Lonely Road (with Jelly Roll),Lonely Road (with Jelly Roll),"mgk, Jelly Roll",6TIYQ3jFPwQSRmorSezPxX,country hip hop; country,hip-hop
20XKt23LrTXgA2EsoMUwU7,Award Show Taylor Swift,Award Show Taylor Swift,Bowling For Soup,5ND0mGcL9SKSjWIjPd0xIb,pop-punk; punk,pop-punk
2lOjmMAZCcXFxXiRGCJW3S,Shit to Do,Drunk Dynasty,Bowling For Soup,5ND0mGcL9SKSjWIjPd0xIb,pop-punk; punk,pop-punk
5Ia75Gb9IdPKsAuU7v93PL,When We Were Young (feat. Jaret Reddick of Bowling For Soup),When We Were Young (feat. Jaret Reddick of Bowling For Soup),"Mest, Bowling For Soup",1ToMIJExb7R5Klsff81NsK,pop-punk; punk; skate punk,pop-punk
2NmeFbGOptWdg7iGiElKVv,blink-182,The End?,Your Broken Hero,2DTdvOlm8xrGEKe9JsaLeD,pop-punk; emo,pop-punk
045UbHoXXb5ydRZ3527Une,A Letter To Ashley,The End?,Your Broken Hero,2DTdvOlm8xrGEKe9JsaLeD,pop-punk; emo,pop-punk
6rr0kmueQcMTiKdPYvvsrX,Red Light Kisser,The End?,"Your Broken Hero, New Found Glory",2DTdvOlm8xrGEKe9JsaLeD,pop-punk; emo; punk,pop-punk
1IT0WQk5J8NsaeII8ktdlZ,King For A Day,Collide With The Sky,"Pierce The Veil, Kellin Quinn",4iJLPqClelZOBCBifm8Fzv,emo; screamo; post-hardcore; pop-punk,pop-punk
4amltxLIfFmtYEvZbdgDqO,Emergency Contact,The Jaws Of Life,Pierce The Veil,4iJLPqClelZOBCBifm8Fzv,emo; screamo; post-hardcore,emo
07QjTct0HPDi1uj0uK6cMe,Walking On Sunshine - From The “American Psycho” Comic Series Soundtrack,Walking On Sunshine (From The “American Psycho” Comic Series Soundtrack),"Ice Nine Kills, Reel Big Fish",52qKfVcIV4GS8A8Vay2xtt,metalcore; metal; ska; ska punk; punk,punk
0BgznXTc2uhAWCNAkhyzi9,Suffocate City (feat. Spencer Charnas of Ice Nine Kills),Suffocate City (feat. Spencer Charnas of Ice Nine Kills),"The Funeral Portrait, Ice Nine Kills, Spencer Charnas",4iGsihTcyZ80RQFZhC8bf8,metalcore; metal,metal
6sfElW2RqlVpoc4WKd1DEH,Don't Listen To My Voicemail,The End?,"Your Broken Hero, Simple Plan",2DTdvOlm8xrGEKe9JsaLeD,pop-punk; emo; punk,pop-punk
3EEA0L4ZEbTQDBlq0KUWXj,Tom DeLonge Was Right,Tom DeLonge Was Right,Not Now,0vRhPxfoIHXwpGpnI3c1HE,,other
6TeB7j56k4AbELOl3G4zfj,Someone You Loved,Someone You Loved,"Our Last Night, I See Stars, The Word Alive, Ashland",00YTqRClk82aMchQQpYMd5,post-hardcore; metalcore; screamo; deathstep,metal
0T8P86fvSK8kCUJFYPZbIH,All Signs Point To Lauderdale,What Separates Me From You,A Day To Remember,4NiJW4q9ichVqL1aUsgGAN,metalcore; post-hardcore; pop-punk; screamo; emo,pop-punk
31ArY9lq60bkje8rCgjOA6,Unforgettable,When Legends Rise,Godsmack,6gZq1Q6bdOxsUPUG1TaFbF,nu metal; alternative metal; hard rock; rap metal; metal,metal
0FRcdft6ABgbT1fX6smwkm,"Read All About It, Pt. III",Our Version Of Events,Emeli Sandé,7sfgqEdoeBTjd8lQsPT3Cy,contemporary r&b; soul,rnb
4rlTt6hMonpqFW87iXe28G,DOWN WiTH THE SiCKNESS,DOWN WiTH THE SiCKNESS,YOOKiE,26RHyTSsP5JoS4udf8txU5,dubstep; riddim; deathstep; bass music,electronic
6ZwrqKFUbNjRzTjcZKslHg,Unholy,Unholy,Ana Eclipse,4y3TPN1aoCHfVFGaQC7UJC,,other
3D9yLOqxdJ1vCHkuaua7q8,Don't Stop Believin',Covers,Teddy Swims,33qOK5uJ8AR2xuQQAhHump,alternative rock; country; pop; pop soul; rhythm & blues; rock; soul,alternative rock
3t4Wpwg36E2VoBUiGKK6Fx,Swing and Sway,Swing and Sway,Greywind,3QFfYJq7jdx8GnVrePpZm4,,other
1Lbhdycr6N87fQG4kuNdy8,Save Us - New Album Version,Chroma,Cartel,6wQMF27xWhSyJFnO9L5mQk,pop-punk; emo,pop-punk
